,Store Name,Street Address,Borough,Year Awarded,Council District,NTA,2010 Census Bureau FIPS County Code,2010 NYC Borough Code,2010 Census Tract,PUMA,Code
2953,Friendly Food & Grocery,784,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
2954,Friendly Food & Grocery,784,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
2955,Friendly Food & Grocery,784,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
2956,Friendly Food & Grocery,784,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
2957,Friendly Food & Grocery,784,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
2958,Friendly Food & Grocery,784,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
2959,Friendly Food & Grocery,784,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
2960,Friendly Food & Grocery,784,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
2961,Friendly Food & Grocery,784,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
2962,Friendly Food & Grocery,784,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
2963,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
2964,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
2965,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
2966,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
2967,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
2968,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
2969,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
2970,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
2971,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
2972,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
2973,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
2974,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
2975,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
2976,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
2977,Sanaa Express Grocery,245,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
2978,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
2979,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
2980,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
2981,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
2982,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
2983,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
2984,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
2985,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
2986,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
2987,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
2988,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
2989,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
2990,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
2991,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
2992,Cherry Valley,381,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
2993,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
2994,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
2995,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
2996,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
2997,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
2998,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
2999,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3000,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3001,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3002,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3003,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3004,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3005,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
3006,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
3007,Jamao Grocery,174,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
3008,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
3009,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
3010,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
3011,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
3012,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
3013,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
3014,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3015,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3016,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3017,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3018,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3019,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3020,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
3021,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
3022,Los Primos Grocery,57,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
3023,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
3024,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
3025,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
3026,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
3027,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
3028,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
3029,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3030,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3031,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3032,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3033,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3034,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3035,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
3036,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
3037,51 Deli & Grocery NYC,51,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
3038,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
3039,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
3040,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
3041,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
3042,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
3043,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
3044,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3045,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3046,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3047,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3048,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3049,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3050,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
3051,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
3052,77 Hegeman Mini Market,77,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
3053,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
3054,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
3055,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
3056,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
3057,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
3058,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
3059,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3060,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3061,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3062,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3063,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3064,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3065,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
3066,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
3067,Glen Deli & Grocery,55,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
3068,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
3069,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
3070,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
3071,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
3072,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
3073,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
3074,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3075,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3076,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3077,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3078,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3079,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3080,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
3081,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
3082,Associated supermarket,103,Brooklyn,2017.0,42.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
3083,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
3084,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
3085,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
3086,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
3087,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
3088,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
3089,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3090,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3091,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3092,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3093,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3094,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3095,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
3096,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
3097,Hidayat Deli Grocery,1111,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
3098,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
3099,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
3100,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
3101,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
3102,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
3103,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
3104,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3105,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3106,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3107,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3108,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3109,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3110,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
3111,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
3112,T&L Deli & Grocery,1067,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
3113,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
3114,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
3115,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
3116,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
3117,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
3118,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
3119,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3120,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3121,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3122,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3123,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3124,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3125,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
3126,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
3127,Associated Supermarket,190,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
3128,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
3129,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
3130,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
3131,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
3132,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
3133,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
3134,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3135,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3136,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3137,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3138,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3139,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3140,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
3141,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
3142,420 Royal Deli,420B,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
3143,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
3144,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
3145,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
3146,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
3147,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
3148,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
3149,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3150,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3151,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3152,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3153,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3154,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3155,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
3156,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
3157,Leonardo Deli Grocery,441,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
3158,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
3159,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
3160,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
3161,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
3162,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
3163,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
3164,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3165,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3166,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3167,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3168,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3169,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3170,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
3171,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92200.0,4007.0,BK81
3172,C-Town,29,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92400.0,4007.0,BK81
3173,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89200.0,4007.0,BK81
3174,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89400.0,4007.0,BK81
3175,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89600.0,4007.0,BK81
3176,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,89800.0,4007.0,BK81
3177,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90000.0,4007.0,BK81
3178,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90200.0,4007.0,BK81
3179,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90600.0,4007.0,BK81
3180,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,90800.0,4007.0,BK81
3181,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91000.0,4007.0,BK81
3182,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91200.0,4007.0,BK81
3183,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91600.0,4007.0,BK81
3184,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,91800.0,4007.0,BK81
3185,Moreno Mini Market,113,Brooklyn,2017.0,41.0,Brownsville,47.0,3.0,92000.0,4007.0,BK81
